formula,target
U1 Cu1 Si1,0
U2 Sn2 Pd2,0
Ti2 Cu1 S4,0
Th2 Ir2 Os2,0
Tc1 Pt1,0
Ti8 Cr4 Ge10,0
U6 Ga4 Ge6,0
Tb6 Fe2 Si12,0
Tb2 Mn3 Al1,0
Tb2 Ga3 Fe1,0
Ta2 C1 N1,0
Tb1 Ga6 Fe6,0
Ta2 O5,2.5593
Ta6 O15,0
Sr5 Bi3 O12,0
Sr2 Bi2 O5,0.0789
Sm2 Fe15 Si2 C1,0
Sm2 V1 Fe16 N2,0
Sc12 Fe8 Si24,0
Ru1 W1,0
Rb1 Pr1 Ti1 Nb1 O6 F1,0.9331
Pr2 Fe1 As2 Ru1 O2,0
Pr1 Ga6 Fe6,0
Nd1 Fe6 Bi1 B8 O24,2.1929
Nb6 Cu1 Se8,0
Na1 Tl1 O2,0
Na2 Pt1 O3,0
Mo1 Pd1 Ru2,0
Mn1 Pd3,0
Na2 Eu2 Ti2 O9,0
Mn2 Cr2 As2,0
Mn1 Cd1 Te2,0
Mn4 Cd1 S5,0
Mn1 Cr1 Se1 S1,0
Mn2 Ga1 Cu3,0
Mn2 Fe1 Sb1 O6,1.3819
Na4 Cd7 N30 O36,2.809
Mg1 Ta2 N3,0
Mg3 Al6 O12,3.2924
Mg1 Al1 Cr3 Fe1 O8,2.2705
Li1 Au1,0
Li3 Tb4 Zn1 Sn8,0
Li2 Ga1 Si1,0
Li2 Cr1 Fe1 As2,0
La1 Ti2 Tl1 O6,0.2939
Li5 Yb4 Sn5,0
La4 Ni3 Mo1 O12,0.0433
La2 Ag2 Sn2,0
Li2 Fe1 W2 O8,3.4383
K1 Ba3 Y2 Co6 O16,0
K1 Na1 Sr1 Mg5 Si8 O24,3.2966
Ir1 W1,0
Ho4 Cd2 S8,2.0338
Ho1 Ga6 Fe6,0
Ho3 Mn3 Ga2 Ge1,0
Ho8 Si4 Pd8,0
Hf1 Ta1 N2,0
H8 C4 Br4 Cl4,4.3256
H8 C4 Br4 Cl4,4.7251
H8 C4 Br4 Cl4,4.6237
Ho2 Cu6 S6,0
Gd1 V2 Fe10 N1,0
Fe3 Pt1,0
Fe3 Ni1,0
Ga2 Ge2 Te4,0
Fe3 P3 Rh3,0
Ga1 Fe2,0
Fe3 As3 Rh3,0
Ga4 Ge4 S16,0
Gd3 Mn3 Ga2 Si1,0
Ga4 Ge4 S16,0
Fe1 Cu2 Sn1 Se4,0
Dy2 Si3 Ni1,0
Dy2 Fe1 Si4,0
Dy4 Fe2 Mo2 O14,0.0305
H26 Se4 N6 O16,3.4332
Fe3 Ag1 Sn2 S8,0
Er2 Si3 Ni1,0
Er2 Fe1 Si4,0
Cu3 Ge1,0
Dy1 Ga6 Fe6,0
Co4 Os1,0
Cu6 Ni2 C4 O20,0
Co1 Mo4 N5,0
Cr1 B4 Mo1,0
Cr3 B4 Mo3,0
Cd1 Sn1 As2,0
La12 Fe11 S30,0
Ca4 H16 C8 O25,0
Ba6 Ge2 N7,0
Al5 O8,0
Ba2 Sb2 O5,0.0714
Ba2 Tl1 Cu1 Hg1 O6,0
Ba6 Y6 Cu6 O20,0
Al1 V2 Fe1,0
Al1 Cr2,0
Al2 C1 O1,1.7551
Ag1 Ge1 Bi1 Te3,0
Ag1 Bi1 Te3 Pb1,0
Ag3 Pb1,0
Mg1 Al2 Sn2,0
Cu1 Mo1 O4,0
Ge8,0
P8,3.5354
Ca2 Ge1 O4,2.8982
Ge12,0.3555
Yb6 B6 O18,0
Ti4 Cd4 O12,2.1261
Ca2 B4 C4,0
Ga8 As8,0
Y2 B4 C4,0
Yb1 Tl1 S2,0
La6 F18,4.9435
Nb8 Cr2 Se16,0
Tl10 Te6,0
Nd1 Cr1 O3,2.2715
Li2 Mn2 O8,1.5169
Ba2 Co2 S4,0
Zr1 Ni2 Sb1,0
Rb2 Ag6 S4,0.4161
Sr2 Mn2 Ge2,0
Sr4 Yb8 O16,0
Ce1 Ge1 Au1,0
Sr4 Pr4 O12,0
Pb2 C4 S4 N4,2.6512
Si6 N8,3.3333
Dy2 B4 C4,0
Cs2 Li1 Cr1 C6 N6,1.832
Sr2 U1 O4,0
Gd2 O4,0
U4 Sn2 Pd4,0
Ce6 F18,0.0027
Zn1 O1,0.7194
H36 C16 N4 O16,3.2086
Th4 Ti8 H24,0
Dy2 Mn4,0
Pr1 Co1 O3,0.089
Cu1 C1 O3,0
Bi2 Te2 S1,0.4368
Gd6 B6 O18,2.0483
Te6 Pd20,0.0471
H16 C8 N16,4.7099
Pr2 Ga2 Co4,0
Er2 Sn4,0
Al2 Fe4,0
Li2 Ni4 P6 O24,0
Ni4 P8 O28,0.1238
Sr1 Ru2 O6,0
Tl9 Sb1 Te6,0.6131
Li31 Zr2 P13,0.0023
Ti1 Fe4 O8,1.1062
Na4 Pt2 O6,0.6194
La1 B1 Pd3,0
Ca1 Ta2 O6,2.0946
K2 Mn2 Sb2,0
Co2 Se2,0
Sb2 Mo4 O16,0.0414
Ho20 Ti12 O54,1.6775
Ni2 P4 O14,0
Ni6 P6 O24,0.3979
Fe6 P6 O24,1.2423
Cs4 Li2 Cr2 C12 N12,1.7163
Zn1 Cd1 C4 S4 N4,3.4136
Ru2 C8 O8 F12,0.0162
Zn6 Co4 C24 N24,4.3247
Hg1 O1,0
Na4 C1 O4,2.4246
Li4 C1 O4,4.6576
Li4 C1 O4,4.6749
K2 Cu2 F6,0
P8 S4 N12 Cl20 O4,4.0172
Si4 O8,5.0203
Si12 O24,5.3934
Cd1 As2 S18 N12 O6 F12,2.1983
Bi14 Te13 S8,0.5463
Zn4 Si2 O8,2.3636
As4 S16 N16 F20,1.8972
Li16 O16,1.6379
V2 S4 N6 Cl4,0.8077
K2 Li4 U1 O6,2.1501
As2 S8 N8 F10,1.7121
W8 S8 F32,3.3106
K8 C4 S8 O24 F8,5.6439
Fe2 S8 N8 Cl10,1.0118
Mg8 Si4 O16,4.4414
Si8 O16,5.2653
K1 Co1 F3,2.1918
Cs2 Yb2 Co2 S6,0
Au2 C2 Cl2 O2,3.0554
Yb6 Ce2 S12,0.3476
Ba1 Ir1 O3,0
Ni4 P12 H48 N4 O28,4.6113
Mo2 C6 S4 Cl14 O2,1.9623
Sr4,0
Tm1 Cu2 Ge2,0
Mg5 Si6,0
Mn2 Ru1 C6 N6,1.9348
Sm4 Mn6 Bi12,0
C10,4.5686
K5 Nb1 C8 N8,1.7548
Ba4,0
Nd16 Br36,0
Zn1 I2,1.8004
Mg3 Al8 Fe1 Si6,0
Mg2 Cl4,4.2732
Mn2 C8 N12,1.5869
Gd3 In3 Pt3,0
Fe4 H96 C32 N8 Cl16,0.0139
B40 H120 C24 N8,4.1616
Li4 Al4 Si4 H8 O20,4.3037
H104 C80 N16,3.0987
Os6 C18 S4 O18,2.5069
Cr4 Sn8,0
C8,4.5214
C12,4.3998
Pb2 Cl4 O8,1.1622
C16,4.3668
Ti3 Ag1,0
Re8 C32 I8 O32,2.3533
K4 Hg4 C12 S12 N12,1.9119
Nd2 Fe2 As2 O2,0
Ca4 Fe2 W2 O12,0.4784
Sm4 Ga4 Co4,0
Cu14 Te8,0
V4 O10,1.439
P8 H24 O24,4.1749
Ta4 H8 O14,2.8627
Ti6 H4 O14,2.6194
Yb2 Fe2 Ge2,0
K2 Hg2 C6 S6 N6,1.8858
Yb4 S6,1.5017
Sc1 Mo3 O8,1.1095
U1 O2 F2,1.7567
K2 Fe2 B2 P4 H2 O18,2.9279
Ni4 As4 O16,0.0459
Ce1 Bi1,0
Fe4 Te4 S8 N8 Cl20,1.284
Na8 La4 P4 S8 O28,3.6339
Mg8 Si8 O24,4.2049
Rb8 Mg4 H16,3.2777
Cd4 H8 C8 O16,4.2202
Rb8 Cd2 Cl12,2.5953
Mo8 P8 N8 Cl48 O8,2.1536
Al2 Se2 Cl14,0.0541
Ag4 As4 S24 N16 O8 F24,1.8583
P12 S6 N18 Cl30 O6,3.7852
Sb12 Pd32,0
Eu1 Mn2 Ge2,0
Sm2 In3 Co9,0
Li24 Mn8 P16,0
Ca3 Zr17 O37,0
Ga4 Ge4 S16,0.0053
Sr4 Sb8 O24,1.3549
Sr12 Ta4 O22,2.3999
Nb6 Pb9 O24,0.0462
K2 Bi2 F8,4.1944
Ag2 C2 N2 O2,3.0511
Zn4 C8 S8 N8,3.7233
Sb4 P8 O28,0
Ti20 O22,0
Ca28 Yb15 S48,0
Y8 Ti8 O28,2.5848
Na6 Ga5 Si7 H15 O32,0.8366
Sr5 Al11 Tl1 Si13 O48,2.958
Ni2 P4 O14,0
Bi6 W4 O21,2.4698
H96 C32 S4 N8 O16,3.8119
Rb8 Ba1 Na1 Al11 Si13 O48,2.0294
Li20 Sn2 P4 O24,3.3917
U1 H12 N2 O8,2.3374
Mn1 H8 N4 Cl2,1.9
H26 Se4 N6 O16,3.5428
Cr4 P8 O32,0.3393
Zn2 H16 C8 O16,2.6306
H48 C8 S8 Br8 N24,3.4555
U8 Mo16 O64,0
Mo8 P12 Pb8 Br4 O60,0
Al16 Fe8 O32,0.0438
Li17 W19 O57,0.7976
H48 C16 S2 N4 O8,3.7835
Ag8 H16 C16 N24 O8,3.2954
V2 O4,1.0677
H20 N20,4.3592
Sn4 H12 S16 N16 Cl20 O4,1.8407
V2 P4 H12 O12,2.8845
K12 Te4 P12 H24 O66,0.456
Ba4 Y2 Cu4 W2 O17,0
Sn3 Cl24 O75,0.0124
Mo16 H64 O80,0.963
Ni1 H44 C12 N8 Cl2 O10,4.6971
Rb4 Pr2 O6,0
Lu4 Sb4 O14,1.4236
Ge11 N11 O5,0
Li8 Fe4 S8,0
Li8 Cu8 Si8 O28,0.1193
H36 C4 N20 Cl8,4.703
Li4 Nb1 Co5 O12,0
Li2 Co2 Si2 O8,0.5109
Li2 Fe3 Co5 O16,0
Li3 Co4 O4 F3,0
Li4 Cr3 Fe3 W2 O16,1.3455
Na4 Co12 O16,0.0238
Sr2 Fe23 O38,0
Mn4 O4 F8,0.3771
Ni1 H36 C12 S6 I4 O6,1.871
Li3 Fe1 Co3 O8,0
Li3 Co3 Cu1 O8,0
Li3 Fe3 O8,0
Co7 O12,0
Li4 Cu3 W1 O8,0.172
Li3 Ti2 Ni1 O6,0
Li4 Mn3 Fe1 O8,0.1513
Na12 Ni4 O8,1.3347
Li4 Cr3 Fe2 Sb3 O16,0.5901
Li2 Co1 O2,0.882
Na8 Fe4 O16,1.2755
Ti3 Nb2 Cr1 P6 O24,0.1065
Fe16 O24,0.9422
Na12 Ni4 O8,1.5896
Li2 Pr1 P2,0
Li12 Fe4 S12,0
Ge11 N11 O5,0
Fe10 O16 F4,0
Fe8 O14 F2,0
Co1 Mo2 S4,0
U2 Sb2 Te2,0
Pt2 O2,0
Zn4 O8,2.1272
Cr8 O8,0.3409
Fe6 S8,0
Cr2 Sb2 O8,1.4211
K8 U4 S4 O28 F8,0.4244
Te2 Br4,0.6529
Np1 Cd1 Pt2,0
Tm1 Tc2 W1,0
U2 O4,0
Tm2 Ir1 Os1,0
Lu1 U1 Tc2,0
Ho2 Os1 Ru1,0
Ca8 Sn2 S12,2.2438
Ca2 Sn1 S4,1.0521
V8 Sn16 H96 C32 O36,3.1644
Zn3 Sn1,0
Si1 Mo1,0
Mg1 As1,0
Li1 Ho1 Sn2,0
In3 Ge1,0
Rb3 Tl1,0
Rb3 Tl1,0
Rb1 Te1 O3,0
Rb1 Sr3,0
Rb1 Sr3,0
Rb1 Ba3,0
Pr3 Ag1,0
Hf3 Au1,0
Nd6 Zr2,0
Ni3 Pb1,0
Np1 In1 Rh2,0
Tl3 Br1,0
Hg1 Bi3,0
Ho3 Sb1,0
Eu1 As1 O3,0
Dy1 Al1 O3,2.9474
Mo18 H2 S36,0
Te2,0
Ba1 Li1 Si1,0
H8 C12,1.9449
H36 C32 N4 O8,3.4079
Ti1 Fe1 Co1 As1,0
Ca3 Mn2 Sb2 O12,0.5405
Cr2 P4 O14,0.1961
Ca2 Fe2 W2 O12,0
Mn4 Nb4 Zn2 O18,0.6509
Zn1 Co4 S8,0
Mg2 Ti4 O10,3.1168
Cr4 S10,0.3285
V16 Co8 O56,0.5663
Ti4 O8,2.6333
Al20 Bi12 Se48,0
Ca2 Mn4 O8,0.6737
Mg2 V4 Bi4 O20,0.0482
Ca2 Mn4 O8,0.5449
Mg2 V4 O8,1.4287
Ca4 Co2 Rh2 O12,0.3287
La2 Mo1 O6,2.7964
Zn4 Sb2 Mo2 O12,0
Ti1 Al1 F5,0.1858
Zn6 Sb4 O14,0
Zn2 Fe3 O8,0
Zn1 Cr4 O8,0
Mg4 Cr2 N4,0
Zn4 Co4 O12,0
Al2 Co6 Se4 Cl2 O16,1.5915
Ca4 Sn4 F20,0.1226
Zn4 Sn4 F20,0
Ca12 Si12 Sn8 O48,0.219
Zn12 Si12 Mo8 O48,1.9207
Mg4 Ta2 Cu2 O12,0
Zn12 Cu8 Ge12 O48,0.4575
Ta2 Zn4 Cu2 O12,0.0837
Y8 Fe12 Si12 O48,3.8481
Ta2 Zn4 Ni2 O12,0
V8 Zn12 Ge12 O48,0
Zn12 Ni8 Ge12 O48,0.1966
Mg2 Bi4 O10,0.3737
Zn4 Fe4 O8,0.881
Mg4 Ta2 W2 O12,2.5277
Ca4 Y2 Ti2 O10,0
Ca8 Co16 O32,0.5387
Ca4 Al2 Sb2 O10,2.4005
V16 O32,0.7596
Mg4 Sn2 Ir2 O12,0
Ca4 Al2 Sn2 O10,1.6205
Mg4 V2 Ir2 O12,0.4298
Ca4 Al2 Bi2 O10,2.2977
Mg6 Ta12 Cu6 O42,0.5982
Ta12 Zn6 Cu6 O42,0.4643
Ca3 Cr6 Fe4 O24,0.011
Zn4 Ni4 Bi4 P8 O36,3.243
Ta4 O12,0
Tl1 Sb1,0
Er3 In4 Co2,0
Ce2 Cu4 Sb4,0
La1 Te1,0
Na1 As1,0
Ba3 P1 N1,0
Mg7 Co1,0
Sr1 Mg6 Ga1,0
Mg6 Ga1 Si1,0
Mg6 Ga1 Si1,0
Mg6 Cd1 Si1,0
Mn2 Co1 As1,0
Cr1 Co2 Sb1,0
Ga2 P2,0.8334
Hf1 Ga4 Co1,0
Lu1,0.0445
Ce4 Ga4 O12,0
Mg8 Si4 O16,3.8214
Hf1 Mg6 Sn1,0
Mg6 Ni1 Bi1,0
Mg6 Zr1 Sb1,0
Mg6 Zr1 Sb1,0
Hf1 Mg6 Zn1,0
Mg6 Zn1 Si1,0
La1 Mg6 Zn1,0
Mg6 Zr1 Cu1,0
Y1 Mg6 Bi1,0
Mg6 Mn1 Zn1,0
Mg6 Mn1 Zn1,0
Ca1 Mg6 Bi1,0
Ca1 Mg6 Sn1,0
Mg6 Al1 Si1,0
Ca1 Mg6 Cu1,0
Ca1 Mg3 O4,3.9
Ta4 C3,0
K1 La1 Mg14,0
Sr1 Mg14 Ti1,0
Mg14 Ti1 Cr1,0
Sr1 Mg14 Ti1,0
Ba1 Mg14 Ga1,0
Mg14 Ga1 Mo1,0
Ba1 Mg14 Bi1,0
Sr1 Hf1 Mg14,0
Ba1 La1 Mg14,0
La1 Mg14 Cr1,0
Li1 Mg14 Mo1,0
Mg14 Co1 Ni1,0
Ba1 Mg14 Cu1,0
Mg14 Cd1 Fe1,0
Mg14 Ga1 Fe1,0
Ba1 Mg14 Zr1,0
K1 Mg14 Zr1,0
Mg14 Fe1 Sn1,0
K1 Mg14 Zn1,0
Mg14 Zn1 Fe1,0
Ce1 Mg14 Fe1,0
Y1 Mg14 Nb1,0
Mg14 Zn1 Mo1,0
Y1 Mg14 Mo1,0
Sr1 Mg14 Mn1,0
Mg14 Mn1 Cr1,0
Mg14 Mn1 Si1,0
Mg14 Ti1 Mn1,0
Ca1 Mg14 Sb1,0
Ca1 Mg14 V1,0
K1 Ca1 Mg14,0
Ca1 Mg14 V1,0
Ca1 Mg14 Co1,0
Ca1 Mg14 Si1,0
K1 Mg14 Al1,0
Y1 Mg14 Fe1,0
Ba1 Mg14 Al1,0
K1 Mg14 Sn1,0
Sr1 Mg14 Sn1,0
Na1 Mg14 V1,0
Mg14 Cr1 Ni1,0
Mg14 Si1 Ni1,0
La1 Mg14 Ni1,0
Mg14 Ti1 Ni1,0
Sr1 Mg14 Co1,0
Li1 Ce1 Mg6 O8,0
Mg6 V1 Cd1 O8,0.1694
Mg6 Ti1 V1 O8,0
Ca1 Mg6 Cd1 O8,1.641
Ca1 Mg6 Fe1 O8,2.0331
Mg14 Nb1 Cr1 O16,0
Mg14 Nb1 Cr1 O16,0
Na1 Hf1 Mg14 O15,0
Mg14 Cr1 Sn1 O16,0
Mg14 V1 Sn1 O16,0
Na1 Mg14 Si1 O16,0
Mg14 Nb1 Zn1 O16,0
Mg14 Co1 Bi1 O16,0.3312
Mg14 Nb1 Co1 O16,0
Mg14 Nb1 Fe1 O16,0
Mg14 Nb1 Zn1 O16,0
Y1 Mg14 Cr1 O16,0.3196
Y1 Mg14 Zn1 O16,0
Y1 Mg14 Cr1 O16,0.017
Y1 Mg14 Fe1 O16,0.184
Mg14 Al1 Cd1 O16,0.1505
Mg30 Ni1 C1 O32,3.1796
Mg30 Ni1 C1 O32,2.3319
Cs1 Y1 Mg30 O32,3.2218
Mg30 Fe1 C1 O32,0
Y1 Mg30 B1 O32,1.8275
Ca1 Mg30 C1 O32,2.8575
Ca1 Mg30 C1 O32,3.1216
Cs1 Mg30 Al1 O32,3.278
Mg30 Al1 Bi1 O32,0
Hf1 Mg30 B1 O31,0.8409
Mg30 Cd1 C1 O32,3.1269
Hf1 Mg30 B1 O31,0.8581
Mg30 Cd1 C1 O32,2.6857
Hf1 Mg30 Nb1 O32,0
Mg30 Cr1 C1 O32,0.9498
Ba1 Mg30 Nb1 O32,0.3721
Ba1 Sr1 Mg30 O32,2.2427
Mg8 Bi4,0
Mg6 Bi6,0
Mg4 Bi2,0
Ca4 Mg8,0
Ca1 Mg5,0
Sn1 Bi1,0
Ca2 Mg2,0
Mg4 Bi4,0
Mg8 Bi4,0
Ca3 Zn3,0
Ce2 Mg4,0
Rb1 Hf1 Mg30 O31,0
Rb1 Mg30 B1 O31,1.7432
Mg30 Si1 B1 O32,0.9659
La1 Hf1 Mg30 O32,0.1169
La1 Hf1 Mg30 O32,0.1135
Rb1 Mg30 Si1 O32,0.4347
Rb1 La1 Mg30 O32,2.3527
Li1 Mg30 C1 O32,0.4935
K1 Mg30 B1 O32,4.2959
K1 Rb1 Mg30 O31,2.6818
Cs1 Mg30 Ti1 O32,0
La1 Ta1 Cr1 O6,0.1808
Ti8 Zn4 Cu8 O32,0.3166
Mg2 Bi6 P6 O26,2.8387
Ca2 Ho2 W4 O12,2.04
La2 W1 O6,3.5579
Zn4 Co8 Cu8 O32,0
Ca6 V6 As8 O32,0.8916
Sb4 O8,0.8367
Zn2 Ag4 O8,0
Ca4 Sn8 O16,2.0496
V4 Zn2 O8,1.0651
Co8 Si16 O48,0.8842
Zn8 Ag8 Bi8 O40,0
Mg4 Sn4 As8 O28,2.0044
Ca8 Co24 O56,0.2475
Ca8 Co8 Mo16 O56,1.185
Ti4 Zn1 Cu3 O12,0
Cr8 Bi8 O40,0.034
Zn8 Cr8 Bi8 O40,0.759
Mg4 As8 W4 O28,2.7749
Mn4 As8 O28,0.5503
Zn1 Cu3 Mo4 O12,0.1464
Mg2 Ti4 P4 O20,2.4653
Mg4 Ni4 Bi4 P8 O36,0
Y2 Te2 W4 O16,1.3395
Mg4 Bi12 O28,0
Mn4 Zn2 P4 O20,0
Zn2 Mo4 P4 O20,0
Zn2 Co4 P4 O20,0
Ca1 Mo4 O8,0
Mg4 Bi4 W4 O20,1.6053
Ba1 Ca1 V4 O8,0.9838
Zn2 Ag4 O8,0
Ca2 Ti4 O8,0
Pr2 Zn2 Cr4 O12,0.5162
Y4 Co12 O24,0.6262
Mg2 Fe4 O8,0.9243
Mg2 Ti2 P8 O24,0.2053
Ba4 Zn2 Cu2 Sn4 F28,0
Mg2 V9 O13,0
Nb4 Zn4 Sb2 O16,0
Ca8 Cu10 Te6 O36,0.0111
Zn8 Cr10 Te6 O36,0.1611
Mg4 Nb4 Te2 O16,1.1145
Zn4 Sb4 As4 O20,2.4172
Ba1 Ca1 Bi4 O8,0.9922
Ca2 Ag4 O8,0.7873
Mg2 Bi1 W1 O6,2.2513
Mg2 Sn1 W1 O6,2.2892
Y1 V1 W2 O8,1.2892
Ca2 Bi1 W1 O6,0.542
Ti4 Zn2 O8,0
Nb4 Zn4 Te2 O16,1.0583
Mg2 Ag4 O8,0
Sb2 W4 O16,0
Mo8 O18,0
Be12 V8 Si12 O48,1.8777
Be12 Si12 Ni8 O48,0
Sr4 Y4 Ti4 O14,0
Ca4 Mn4 O8,0.8195
V4 P8 O28,1.3181
Ca2 Mo4 O12,0.5568
Sr3 Mg1 Mn2 S2 O5,0
Ba6 Cr6 F33,0.4162
La2 Mg2 Cr2 Sn2 O12,2.5023
Ag4 Cl4,0.5962
Ti1 Al1,0
Nb1 Fe3,0
Mg4 Si8,0
La5 Sm3 Cr7 Fe1 O24,1.9836
K1 Na7 V7 Mo1 O24,0
La6 Sm2 V5 Cr3 O24,0
La7 Sm1 Co6 Ag2 O24,0
Ca4 Cu4 O10,0
La5 Sm3 Cr6 Fe2 O24,1.7537
La7 Sm1 Mn2 Fe6 O24,0
La5 Sm3 Cr8 O24,1.9166
K12 Na20 V8 Mo24 O80,0
La20 Sm12 Ni28 Ag4 O80,0
Sm1 Cu1 O3,0
K2 Cu1 Cl4 O2,0.5265
U3 In3 Pd3,0
Gd2 B4 C4,0
Sr2 Fe2 As2 F2,0
Ti2 Fe2 H4,0
Sm2 B4 C4,0
Er2 Ni1 Sn6,0
Zr3 As3 Os3,0
Al2 W4 C2,0
U2 In2 Pt4,0
Mo1 Os1 Pb2 O6,0.4904
Re3 N5,0
Ce8 Sb8 Se20,0
Ce6 Se12,0.511
Sr2 La1 Co1 O6,0
Si4 Mo6,0
Zn2 Ga2 S5,0.7654
Zn4 Ga4 S10,0.7439
Zn2 Ga2 S5,0
Zn4 Ga4 S10,0.0366
Li2 Ni6 P6 O26,0
La4 Mg8,0
Mg8 Sn4,0
Sr4 Mg2,0
Sr2 Mg10,0
Sr8 Mg4,0
Mg8 Ti4,0
Y4 Mg2,0
Y2 Mg4,0
Y6 Mg6,0
Mg3 Ti3,0
Mg8 Sn4,0
Mg8 Sn4,0
Mg2 Ga4,0
Y2 Mg2,0
Ce3 Mg15,0
Mg2 Zn2,0
Mg4 Bi8,0
Ca4 Mg6 Si2,0
Cu4 Br2 O6,0
Ba1 Mg30 Sn1 O32,1.6186
Ce1 Cu1 N2,0
Ag2 H2,0.853
Ba2 Y1 Cu3 S7,0
Ca4 Mn4 O10,0
La4 Ti4 O10,0
Eu4 Ni4 O10,0
Mg30 Sn1 Bi1 O32,0
Ce8 Se16,0.6328
Sr1 Ce1 Mg14,0
Sm4 Ni4 O10,0.6478
La5 Sm3 V2 Cr6 O24,0.4632
Na4 Mo4 O10,0.5544
La4 Ti4 O10,0
Ca2 Sn4 S10,0.4088
V1 Si1 Rh1,0.3397
Li9 Mn2 Co5 O16,0
Li9 Mn2 Co5 O16,0
Li9 Mn2 Co5 O16,0
Li9 Mn2 Co5 O16,0
Li9 Mn2 Co5 O16,0
Li9 Mn2 Co5 O16,0
Li9 Mn2 Co5 O16,0
Mg10 Si12,0
Zr40 S27,0
Li4 Ni8 P12 O48,0.0003
Fe9 P12 O48,0
Re4 N8,0
Mg6 O6,2.8814
Ce4 Mg8,0
Nb1 Mo6 S8,0
K1 Fe2 Mo2 O10,0
La4 Co3 B6,0
Ti1 Mo6 Se8,0.0809
Y4 Co3 B6,0
Na2 Cu1 Se2 O10,0.4136
Na1 Fe2 Mo2 O10,0
Mg2 P2 N2 O10,2.3828
H4 Pd2 Pb4 O8,1.3215
Pb8 O4 F8,0.886
Rb2 Sb6 S10 O2,1.1311
Rb2 Rh1 Au1 F6,0.0002
K2 Pr1 Ag1 F6,2.3844
K3 Ga1 Br6,2.0602
Na2 Li1 Bi1 F6,4.3529
K2 Ag1 Mo1 I6,0.2502
Na2 Tl1 Cu1 Cl6,0
K1 Na2 Rh1 F6,2.0696
Cs1 Rb2 Ga1 I6,1.1875
Na2 Tm1 Cu1 Cl6,1.6033
K2 Al1 Tl1 I6,1.5653
Li3 Al1 F6,6.5056
Na2 Sc1 Ag1 F6,2.0394
Na2 Li1 Tl1 Cl6,1.6283
Na3 Y1 Cl6,3.8717
Na2 Eu1 Cu1 Cl6,0
Na2 Lu1 Ag1 Cl6,2.8698
Na2 Ag1 Sb1 Cl6,1.5314
K2 Li1 Au1 Cl6,0
Rb2 Ga1 Au1 Br6,0
K2 Au2 F6,0
Na3 Dy1 Cl6,3.8717
Cs1 K2 Tl1 F6,3.4583
K2 Y1 Hg1 Br6,0
Cs1 K2 As1 Cl6,3.3968
Cs1 K2 Sb1 Cl6,3.1197
K2 Y1 Au1 I6,1.1783
K2 Y1 Au1 Cl6,2.079
K2 Dy1 Au1 Cl6,2.0355
K2 In1 As1 Cl6,0.4869
K2 Ga1 Hg1 Br6,0
K2 Ga1 Hg1 I6,0
K2 Al1 Au1 F6,1.3159
Cs2 Ta1 Ag1 Br6,0
Cs2 Rb1 Au1 Cl6,0
Cs2 Ga1 Au1 F6,0.9576
Cs3 Au1 Br6,0
Rb2 Al1 Hg1 Cl6,0
Rb2 Nd1 Au1 Cl6,2.1398
Rb2 In1 As1 F6,2.0634
Rb3 Tl1 I6,0.6176
K1 Rb2 Au1 Cl6,0.2681
Ca4 Sn2 N4,0
K2 La4 O7,2.6747
Ti8 Zn4 Sn4 O24,0.031
Na8 Cr16 Bi8 O48,0.0392
Be2 Mo6,0
Sr2 Ti2 Cu2 O8,0
Sr3 Fe2 O4 F3,0
Ca1 Nb2 Cu1 Br1 O7,0
Ba4 Pd3 Br1 O6,0
Ba1 Cu1 S2,0
Ti1 Pt1,0
Cd2 C8 N12,4.5428
Ni4 Ge12 O32,1.8855
Na1 Ni4 F10,0
Li8 Mn2 Co4 O14,0
Li7 Mn2 Co3 O12,0
Li7 Mn2 Co3 O12,0
Li7 Mn2 Co3 O12,0
Li7 Mn2 Co3 O12,0
Li7 Mn2 Co3 O12,0
Li7 Mn2 Co3 O12,0
Li9 Mn2 Co5 O16,0
Li9 Mn2 Co5 O16,0
Mg2 Fe4 O10,0.0039
Mg2 Fe4 O10,0
Fe8 O2 F14,0.1232
Cu1 Ni1 O2,0
Zn1 Br2,3.1513
Si1 Hg2 O4 F6,0
S2 O8,0.2527
P8 Pb8,0
Mg1 Co1 Cu3 Se4,0
Na8 Zr4 Si12 O40,0.5186
La8 Ni8 O20,1.99
Cu3 Ni1 Pb1 Se4,0
Ga4 Pt12,0
Cr1 Cd1 Cu3 Se4,0
Fe4 O6,1.6833
Cd2 S2,0.2837
Fe1 H36 C12 S6 Br3 O6,1.4727
K12 Ho4 Si12 O36,2.8171
Ac3 Ce1,0
Al3 Cd1,0
Ca1 Dy3,0
Cr1 H3,0
Cr1 Re3,0
Ce6 Au2,0
Ce1 Eu1 Ag2,0
Ce6 Sc2,0
Ce1 Pr3,0
Cs1 Th1 O3,0
Er1 Bi3,0
Fe3 Au1,0
Ga3 Au1,0
Gd6 Si2,0
Hf1 Tl1,0
Ho2 Br4,0
Ho1 Th1 Os2,0
K3 Li1,0
K3 Ba1,0
La1 Pr1 Ir2,0
Li1 Ce2 Al1,0
Lu2 Bi6,0
Mg16 Al12 N1,0
Mg16 Mn1 Al12,0
Mg2 Ge2,0
Mg2 Sb4,0
Na1 Ga3,0
Na2 Zn6,0
Nd2 Zn1 In1,0
Pm6 Zr2,0
Sr2 Nd6,0
Sr2 Pr6,0
Tb3 Zn1,0
